PIT,S.Marte,516782
PIT,S.Rodriguez,446481
PIT,F.Cervelli,465041
PIT,A.Frazier,624428
PIT,J.Jaso,444379
PIT,C.Stewart,455755
PIT,D.Freese,501896
PIT,J.Bell,605137
PIT,J.Harrison,543281
PIT,E.Santana,650828
PIT,S.Brault,643230
PIT,T.Glasnow,607192
PIT,D.Neverauskas,596720
PIT,J.Barbato,592127
PIT,C.Holmes,605280
PIT,D.Hutchison,571800
PIT,N.Kingham,592468
PIT,G.Ngoepe,547912
PIT,J.Stallings,607732
PIT,E.Diaz,553869
PIT,J.Luplow,656669
PIT,C.Bostick,607471
PIT,M.Moroff,621559
SDP,K.Yates,489446
SDP,P.Maton,664208
SDP,L.Perdomo,606131
SDP,D.Lamet,659275
SDP,C.Richard,453385
SDP,B.Hand,543272
SDP,K.McGrath,657681
SDP,C.Stammen,489334
SDP,T.Wood,475243
SDP,J.Chacin,468504
SDP,C.Capps,605169
SDP,J.Torres,600526
SDP,C.Spangenberg,605486
SDP,W.Myers,571976
SDP,J.Pirela,517369
SDP,L.Torrens,620443
SDP,H.Renfroe,592669
SDP,M.Szczur,519333
SDP,Y.Solarte,500208
SDP,H.Sanchez,516949
SDP,M.Margot,622534
SDP,D.Coleman,543038
SDP,A.Cordoba,642707
SDP,C.Asuaje,641319
SDP,A.Hedges,595978
SDP,M.Diaz,622766
SDP,E.Aybar,430947
SDP,A.Lockett,621141
SDP,B.Baumann,571473
SDP,K.Lloyd,643414
SDP,J.Valdez,572308
SDP,J.Ruiz,614179
SDP,K.Quackenbush,534812
SDP,D.Overton,592614
SDP,J.Blash,518466
SDP,F.Cordero,614173
SDP,T.Jankowski,608671
SDP,J.Guerra,642770
SDP,J.Rondon,602922
SDP,R.Schimpf,572114
SEA,T.Zych,543964
SEA,C.Lawrence,596271
SEA,A.Miranda,664641
SEA,E.Pagan,641941
SEA,J.Pazos,572021
SEA,E.Ramirez,541640
SEA,M.Rzepczynski,519240
SEA,T.Vieira,600986
SEA,N.Vincent,543883
SEA,M.Gonzales,594835
SEA,Y.Gallardo,451596
SEA,E.Diaz,621242
SEA,Y.Alonso,475174
SEA,N.Cruz,443558
SEA,C.Ruiz,434563
SEA,R.Cano,429664
SEA,K.Seager,572122
SEA,J.Segura,516416
SEA,D.Valencia,502143
SEA,M.Zunino,572287
SEA,B.Gamel,592325
SEA,D.Espinosa,457787
SEA,G.Heredia,628338
SEA,L.Martin,547982
SEA,J.Dyson,502481
SEA,J.Paxton,572020
SEA,F.Hernandez,433587
SEA,D.Phelps,475479
SEA,M.Haniger,571745
SEA,M.Povse,605428
SEA,R.Garton,623439
SEA,D.Altavilla,656186
SEA,C.Bergman,548357
SEA,S.Gaviglio,543208
SEA,C.De Jong,608328
SEA,Z.Curtis,657205
SEA,A.Moore,621058
SEA,T.Motter,600301
SEA,S.O'Malley,502523
SEA,D.Vogelbach,596129
SFG,M.Melancon,453343
SFG,C.Gearrin,518715
SFG,S.Dyson,473879
SFG,H.Strickland,519326
SFG,K.Crick,605195
SFG,M.Moore,519043
SFG,A.Suarez,544150
SFG,M.Cain,430912
SFG,M.Bumgarner,518516
SFG,J.Samardzija,502188
SFG,T.Blach,621389
SFG,C.Stratton,608717
SFG,J.Osich,592612
SFG,J.Panik,605412
SFG,J.Parker,592620
SFG,H.Pence,452254
SFG,B.Posey,457763
SFG,P.Sandoval,467055
SFG,C.Moncrief,519037
SFG,D.Span,452655
SFG,R.Jones,624507
SFG,K.Tomlinson,605509
SFG,B.Crawford,543063
SFG,N.Hundley,460026
SFG,G.Hernandez,491676
SFG,J.Cueto,456501
SFG,A.Slater,596103
SFG,B.Belt,474832
SFG,M.Gomez,622497
SFG,M.Morse,434604
SFG,S.Okert,595345
SFG,R.Moronta,606625
SFG,D.Slania,592753
SFG,C.Johnson,592438
SFG,D.Law,571882
SFG,C.Arroyo,624414
SFG,J.Hwang,666561
SFG,O.Calixte,593525
SFG,T.Brown,623143
SFG,M.Williamson,607776
STL,C.Martinez,593372
STL,M.Leake,502190
STL,T.Lyons,544928
STL,S.Oh,493200
STL,T.Rosenthal,572096
STL,Z.Duke,435043
STL,S.Tuivailala,592815
STL,L.Lynn,458681
STL,B.Cecil,446399
STL,M.Wacha,608379
STL,A.Wainwright,425794
STL,J.Brebbia,605154
STL,M.Bowman,621199
STL,K.Wong,543939
STL,J.Martinez,500874
STL,Y.Molina,425877
STL,T.Pham,502054
STL,L.Voit,572228
STL,C.Kelly,608348
STL,J.Gyorko,576397
STL,R.Grichuk,545341
STL,M.Carpenter,572761
STL,P.DeJong,657557
STL,G.Garcia,594824
STL,D.Fowler,451594
STL,K.Siegrist,543779
STL,J.Gant,607231
